Home Lang,Number of Records,Snap Dat,Survey Year,Wh Stdt Key
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116165
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116166
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116167
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116168
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116169
Chinese,1,23/12/2020 12:00:00 AM,2018,116170
Chinese,1,23/12/2020 12:00:00 AM,2018,116171
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116172
Chinese,1,23/12/2020 12:00:00 AM,2018,116173
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116174
Chinese,1,23/12/2020 12:00:00 AM,2018,116175
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116176
Chinese,1,23/12/2020 12:00:00 AM,2018,116177
Chinese,1,23/12/2020 12:00:00 AM,2018,116178
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116179
Chinese,1,23/12/2020 12:00:00 AM,2018,116180
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116181
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116182
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116183
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116184
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116185
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116186
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116187
Chinese,1,23/12/2020 12:00:00 AM,2018,116188
Chinese,1,23/12/2020 12:00:00 AM,2018,116189
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116190
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116191
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116192
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116193
Chinese,1,23/12/2020 12:00:00 AM,2018,116194
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116195
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116196
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116197
Chinese,1,23/12/2020 12:00:00 AM,2018,116198
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116199
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116200
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116201
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116202
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116203
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116204
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116205
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116206
Chinese,1,23/12/2020 12:00:00 AM,2018,116207
Chinese,1,23/12/2020 12:00:00 AM,2018,116208
Chinese,1,23/12/2020 12:00:00 AM,2018,116209
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116210
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116211
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116212
Chinese,1,23/12/2020 12:00:00 AM,2018,116213
Chinese,1,23/12/2020 12:00:00 AM,2018,116214
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116215
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116216
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116217
Chinese,1,23/12/2020 12:00:00 AM,2018,116218
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116219
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116220
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115917
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115918
Chinese,1,23/12/2020 12:00:00 AM,2018,115919
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115920
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115921
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115922
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115923
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115924
Information Not Available,1,23/12/2020 12:00:00 AM,2018,115925
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115926
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115927
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115928
Chinese,1,23/12/2020 12:00:00 AM,2018,115929
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115930
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115931
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115932
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115933
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115934
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115936
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115937
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115938
Chinese,1,23/12/2020 12:00:00 AM,2018,115939
Chinese,1,23/12/2020 12:00:00 AM,2018,115940
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115941
Chinese,1,23/12/2020 12:00:00 AM,2018,115942
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115943
Chinese,1,23/12/2020 12:00:00 AM,2018,115944
Chinese,1,23/12/2020 12:00:00 AM,2018,115945
Chinese,1,23/12/2020 12:00:00 AM,2018,115946
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115948
Chinese,1,23/12/2020 12:00:00 AM,2018,115950
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115951
Chinese,1,23/12/2020 12:00:00 AM,2018,115953
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115955
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115956
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115957
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115958
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115959
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115960
Chinese,1,23/12/2020 12:00:00 AM,2018,115961
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115962
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115963
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115965
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115966
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115967
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115968
Chinese,1,23/12/2020 12:00:00 AM,2018,115969
Chinese,1,23/12/2020 12:00:00 AM,2018,115970
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115972
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115973
Chinese,1,23/12/2020 12:00:00 AM,2018,115974
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115975
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115976
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115977
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115978
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115980
Chinese,1,23/12/2020 12:00:00 AM,2018,115981
Chinese,1,23/12/2020 12:00:00 AM,2018,115982
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115983
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115984
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115985
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115986
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115987
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115988
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115989
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115990
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115991
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115992
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115993
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115994
Chinese,1,23/12/2020 12:00:00 AM,2018,115995
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115996
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115997
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115998
Chinese,1,23/12/2020 12:00:00 AM,2018,115999
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116000
Chinese,1,23/12/2020 12:00:00 AM,2018,116001
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116002
Chinese,1,23/12/2020 12:00:00 AM,2018,116003
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116004
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116005
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116006
Chinese,1,23/12/2020 12:00:00 AM,2018,116007
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116008
Chinese,1,23/12/2020 12:00:00 AM,2018,116009
Chinese,1,23/12/2020 12:00:00 AM,2018,116011
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116012
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116013
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116014
Chinese,1,23/12/2020 12:00:00 AM,2018,116015
Chinese,1,23/12/2020 12:00:00 AM,2018,116016
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116017
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116018
Chinese,1,23/12/2020 12:00:00 AM,2018,116019
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116020
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116021
Chinese,1,23/12/2020 12:00:00 AM,2018,116022
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116023
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116024
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116025
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116026
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116027
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116028
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116029
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116030
Chinese,1,23/12/2020 12:00:00 AM,2018,116031
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116033
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116035
Chinese,1,23/12/2020 12:00:00 AM,2018,116036
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116037
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116038
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116039
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116040
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116041
Chinese,1,23/12/2020 12:00:00 AM,2018,116042
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116043
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116044
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116045
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116046
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116048
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116049
Chinese,1,23/12/2020 12:00:00 AM,2018,116050
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116051
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116052
Chinese,1,23/12/2020 12:00:00 AM,2018,116053
Chinese,1,23/12/2020 12:00:00 AM,2018,116054
Chinese,1,23/12/2020 12:00:00 AM,2018,116055
Chinese,1,23/12/2020 12:00:00 AM,2018,116056
English,1,23/12/2020 12:00:00 AM,2018,116057
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116058
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116059
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116060
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116061
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116062
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116063
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116064
Chinese,1,23/12/2020 12:00:00 AM,2018,116066
English,1,23/12/2020 12:00:00 AM,2018,116067
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116068
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116069
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116070
Chinese,1,23/12/2020 12:00:00 AM,2018,115769
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115770
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115771
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115773
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115774
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115775
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115777
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115778
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115779
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115780
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115781
Chinese,1,23/12/2020 12:00:00 AM,2018,115782
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115783
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115784
Chinese,1,23/12/2020 12:00:00 AM,2018,115785
Chinese,1,23/12/2020 12:00:00 AM,2018,115786
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115787
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115789
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115791
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115792
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115793
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115794
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115795
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115796
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115797
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115798
Chinese,1,23/12/2020 12:00:00 AM,2018,115799
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115801
Chinese,1,23/12/2020 12:00:00 AM,2018,115802
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115803
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115804
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115805
Information Not Available,1,23/12/2020 12:00:00 AM,2018,115807
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115808
Chinese,1,23/12/2020 12:00:00 AM,2018,115809
Chinese,1,23/12/2020 12:00:00 AM,2018,115811
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115812
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115813
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115814
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115815
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115816
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115817
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115818
Chinese,1,23/12/2020 12:00:00 AM,2018,115819
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115820
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115821
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115822
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115823
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115824
Chinese,1,23/12/2020 12:00:00 AM,2018,115825
Chinese,1,23/12/2020 12:00:00 AM,2018,115826
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115827
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115828
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115829
Chinese,1,23/12/2020 12:00:00 AM,2018,115830
Chinese,1,23/12/2020 12:00:00 AM,2018,115832
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115833
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115834
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115835
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115836
Chinese,1,23/12/2020 12:00:00 AM,2018,115837
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115838
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115839
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115840
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115841
Chinese,1,23/12/2020 12:00:00 AM,2018,115842
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115843
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115844
Chinese,1,23/12/2020 12:00:00 AM,2018,115845
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115846
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115847
Chinese,1,23/12/2020 12:00:00 AM,2018,115848
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115849
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115850
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115851
English,1,23/12/2020 12:00:00 AM,2018,115852
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115853
Chinese,1,23/12/2020 12:00:00 AM,2018,115854
Chinese,1,23/12/2020 12:00:00 AM,2018,115855
Chinese,1,23/12/2020 12:00:00 AM,2018,115856
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115857
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115859
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115860
Chinese,1,23/12/2020 12:00:00 AM,2018,115861
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115862
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115863
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115864
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115865
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115866
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115867
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115868
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115869
Chinese,1,23/12/2020 12:00:00 AM,2018,115870
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115871
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115872
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115873
Chinese,1,23/12/2020 12:00:00 AM,2018,115874
Chinese,1,23/12/2020 12:00:00 AM,2018,115875
Chinese,1,23/12/2020 12:00:00 AM,2018,115876
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115877
Chinese,1,23/12/2020 12:00:00 AM,2018,115878
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115879
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115880
Chinese,1,23/12/2020 12:00:00 AM,2018,115881
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115882
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115884
Chinese,1,23/12/2020 12:00:00 AM,2018,115885
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115886
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115887
English,1,23/12/2020 12:00:00 AM,2018,115888
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115889
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115890
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115892
Chinese,1,23/12/2020 12:00:00 AM,2018,115893
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115894
Chinese,1,23/12/2020 12:00:00 AM,2018,115896
Chinese,1,23/12/2020 12:00:00 AM,2018,115897
Chinese,1,23/12/2020 12:00:00 AM,2018,115898
Chinese,1,23/12/2020 12:00:00 AM,2018,115899
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115900
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115901
Chinese,1,23/12/2020 12:00:00 AM,2018,115902
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115903
Chinese,1,23/12/2020 12:00:00 AM,2018,115904
Chinese,1,23/12/2020 12:00:00 AM,2018,115905
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115906
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115908
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115909
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115910
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115911
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115912
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115913
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115914
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115915
Not Applicable,1,23/12/2020 12:00:00 AM,2018,115916
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116349
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116350
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116351
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116352
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116353
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116354
Chinese,1,23/12/2020 12:00:00 AM,2018,116355
Chinese,1,23/12/2020 12:00:00 AM,2018,116356
Chinese,1,23/12/2020 12:00:00 AM,2018,116357
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116359
Chinese,1,23/12/2020 12:00:00 AM,2018,116360
Chinese,1,23/12/2020 12:00:00 AM,2018,116361
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116362
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116363
Chinese,1,23/12/2020 12:00:00 AM,2018,116364
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116365
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116366
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116367
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116368
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116369
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116370
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116371
Chinese,1,23/12/2020 12:00:00 AM,2018,116372
Chinese,1,23/12/2020 12:00:00 AM,2018,116373
Chinese,1,23/12/2020 12:00:00 AM,2018,116374
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116375
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116376
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116377
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116378
Chinese,1,23/12/2020 12:00:00 AM,2018,116379
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116380
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116381
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116383
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116385
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116386
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116387
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116388
Chinese,1,23/12/2020 12:00:00 AM,2018,116389
Chinese,1,23/12/2020 12:00:00 AM,2018,116390
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116391
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116392
Chinese,1,23/12/2020 12:00:00 AM,2018,116393
Chinese,1,23/12/2020 12:00:00 AM,2018,116394
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116395
English,1,23/12/2020 12:00:00 AM,2018,116396
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116397
Chinese,1,23/12/2020 12:00:00 AM,2018,116398
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116399
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116400
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116401
Chinese,1,23/12/2020 12:00:00 AM,2018,116402
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116403
Chinese,1,23/12/2020 12:00:00 AM,2018,116404
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116405
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116406
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116407
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116408
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116409
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116410
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116411
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116412
Chinese,1,23/12/2020 12:00:00 AM,2018,116413
Chinese,1,23/12/2020 12:00:00 AM,2018,116414
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116415
Chinese,1,23/12/2020 12:00:00 AM,2018,116416
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116417
Chinese,1,23/12/2020 12:00:00 AM,2018,116418
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116419
Chinese,1,23/12/2020 12:00:00 AM,2018,116420
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116421
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116422
Chinese,1,23/12/2020 12:00:00 AM,2018,116423
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116424
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116425
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116426
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116427
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116428
Chinese,1,23/12/2020 12:00:00 AM,2018,116429
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116430
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116431
Chinese,1,23/12/2020 12:00:00 AM,2018,116432
Chinese,1,23/12/2020 12:00:00 AM,2018,116433
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116434
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116436
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116437
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116438
Chinese,1,23/12/2020 12:00:00 AM,2018,116439
Chinese,1,23/12/2020 12:00:00 AM,2018,116440
Chinese,1,23/12/2020 12:00:00 AM,2018,116441
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116442
Chinese,1,23/12/2020 12:00:00 AM,2018,116443
Chinese,1,23/12/2020 12:00:00 AM,2018,116444
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116445
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116446
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116447
Chinese,1,23/12/2020 12:00:00 AM,2018,116448
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116449
Chinese,1,23/12/2020 12:00:00 AM,2018,116450
Chinese,1,23/12/2020 12:00:00 AM,2018,116451
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116452
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116453
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116455
Chinese,1,23/12/2020 12:00:00 AM,2018,116456
Chinese,1,23/12/2020 12:00:00 AM,2018,116457
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116459
Chinese,1,23/12/2020 12:00:00 AM,2018,116460
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116461
Chinese,1,23/12/2020 12:00:00 AM,2018,116463
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116464
Not Applicable,1,23/12/2020 12:00:00 AM,2018,116465
Chinese,1,23/12/2020 12:00:00 AM,2018,116466
